Ativo;MERCADO IDEAL;222643-1313;;sj-ideal@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São Pedro da Aldeia (RJ);RJ;EST DO ALECRIM, 500 LOJA;28943-636;PORTO DO CARRO;86956152
Ativo;MERCADO IDEAL DA AREIA BRANCA SUPERBOM;(21) 3305-3731;;;Rio de Janeiro (RJ);RJ;AVENIDA AREIA BRANCA, 2074;23525-002;SANTA CRUZ;11.968.78-3
Ativo;MERCADO IDEAL DA VITOR DUMAS SUPERBOM;(21) 3305-3731;;;Rio de Janeiro (RJ);RJ;ESTRADA VITOR DUMAS, 1262 - LOJA;23550-570;SANTA CRUZ;11.961.50-9
Ativo;MERCADO IDEAL SANTA EUGENIA SUPERBOM;(21) 3305-3731;;popmarketrj@hotmail.com;Rio de Janeiro (RJ);RJ;ESTRADA SANTA EUGENIA, 01657 - LOJ B;23585-430;PACIENCIA;14.804.70-6
Ativo;MERCADO ILHA DO GOVERNADOR;;ROMULO;mercadoriosuldailha@rederiosul.com.br;Rio de Janeiro (RJ);RJ;ESTRADA DO GALEÃO, 671 - LJ A / LJ B;21931-383;JD GUANABARA;
Ativo;MERCADO ITATIAIA LTDA.;(21) 2263-8070;;legal@cofico.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;AV PRESIDENTE TANCREDO NEVES, 546;25070-097;VILA ITAMARATI;86.923.39-4
Ativo;MERCADO J. J. E. CANAAN LTDA;212121-2121;;esocontabilidade@bol.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R DO IMPERIO, 474;23555-024;SANTA CRUZ;78477784
Ativo;MERCADO JAP SÃO JOÃO;(21) 2753-9777;JONAS;mercadojap@gmail.com;São João de Meriti (RJ);RJ;RUA ZEMIRO BENTOX DE ASSIS, 26 - LJ A/25 E 24 LJ B;25575-021;JARDIM METROPOLE;
Ativo;MERCADO JV DUQUE DE CAXIAS;(21) 2652-0308;JUNIOR;xml.mercadojv@gmail.com;Duque de Caxias (RJ);RJ;RUA ANDE, 0 - LT: 12 QD: E;25045-350;PQ NOVA ESPERANÇA;15121742
Ativo;MERCADO LESCAL LTDA;(22) 3866-1289;;mercado.ubaense@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São José de Uba (RJ);RJ;AV JOAO ORNALDO RODRIGUES, 90;28455-000;CENTRO;85.875.16-7
Ativo;MERCADO LIDER DO MAGARCA LTDA;212413-1510;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;EST DO MAGARCA, 4245 LOJA;23035-360;CAMPO GRANDE;78990058
Ativo;MERCADO MAXIMO LTDA;213412-4946;;maximo.notas@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AV TENENTE CORONEL MUNIZ DE ARAGAO, 01989 LOJ A;22765-007;GARDENIA AZUL;11480136
Ativo;MERCADO MEGA DE IRAJA LTDA;;;supercomprasiraja@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;ETR CORONEL VIEIRA, 008800 - LOJ A;21220-310;IRAJA;12429169
Ativo;MERCADO MOREIRA;;;pedidos@lactmilk.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Cabo Frio (RJ);RJ;EST DE BUZIOS, 39;28922-270;PORTO DO CARRO;82.914.84-6
Ativo;MERCADO MULTI PENHA RIO LTDA;(21) 2482-8500;;comercial.02@fenixdorio.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AV NOSSA SENHORA DA PENHA, 540 - LOJA A/B E 528 LOJA B;21070-390;PENHA;81.869.89-8
Ativo;MERCADO NHL;(21) 2485-1780;;mario@conmesf.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;RUA CARDOSO QUINTAO, 05;21381-460;PIEDADE;78.213.825
Ativo;MERCADO NOVO HORIZONTE;(21) 2391-1225;;mario@conmesf.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;RUA SILVA VALE, 249 - 261;21370-360;CAVALCANTE;85843826
Ativo;MERCADO PAIS E FILHOS;(22) 2542-4195;Carlos setor financeiro;paisefilhos@redemultimarket.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Nova Friburgo (RJ);RJ;R GUILHERME HENRIQUE SPITZ, 220;28616-045;LUMIAR;80.854.58-7
Ativo;MERCADO PARQUE ARARUAMA LTDA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;São João de Meriti (RJ);RJ;"RUA EUZEBIO TOSTES, 45 - LOTE 15; QUADRA 20";25585-220;PARQUE ARARUAMA;86897709
Ativo;MERCADO PARQUE ARARUAMA LTDA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;RUA COMANDANTE RUBENS SILVA, 403 - E 405;22745-281;FREGUESIA (JACAREPAGUA);87465357
Ativo;MERCADO PIRULITO LTDA;(21) 99861-1001;;pirulito@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Mesquita (RJ);RJ;R DELFINA BORGES, 561;26564-000;JACUTINGA;86.534.71-1
Ativo;MERCADO POP MARKET SUPERBOM;(21) 3305-3731;;popmarketrj@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;AV CESARIO DE MELO, 13784 - LOJ;23590-060;SANTA CRUZ;11.944.36-1
Ativo;MERCADO POUPMAX LTDA;(21) 3395-4933;;mercadopoupmax@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;EST LINHA DE AUSTIN, 90;23067-560;CAMPO GRANDE;78.939.34-6
Ativo;MERCADO RC DE MIGUEL PEREIRA;;JONAS;riosulmiguelpereira@gmail.com;Rio de Janeiro (RJ);RJ;AV. AYRTON SENNA, 75 - LT 08 PORTAL DAS MANSOES;26900-000;MIGUEL PEREIRA;
Ativo;MERCADO RG LTDA;(21) 3916-3596;;mercadoriogrande@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;ESTRADA DO RIO GRANDE, 04360;22723-002;TAQUARA;11989322
Ativo;MERCADO RIBEIRO DE LIMA LTDA;(21) 8556-7354;;contato@rochavazadvogados.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Nova Iguaçu (RJ);RJ;R CORONEL MONTEIRO DE BARROS, 1508;26088-000;VILA GUIMARAES;12.838.32-8
Ativo;MERCADO RIO SUL DA FIGUEIRA;(21) 2776-3816;MIRO OU SAMUEL;mercadoriosulfigueiraxml@gmail.com;Duque de Caxias (RJ);RJ;ESTRADA DO PILAR, s/n - LT: 13 LJ A;25230-270;CHAC. RIO PETROPOLIS;11732070
Ativo;MERCADO RIO SUL DA VILA OPERARIA;(21) 3491-1508;LINDOMAR;xmlvilaoperaria@gmail.com;Duque de Caxias (RJ);RJ;RUA VIGILANTE MUNICIPAL, 1;25080-180;VILA OPERÁRIA;11555055
Ativo;MERCADO RIO SUL DA VILA OPERÁRIA;;LINDOMAR;xmlvilaoperaria@gmail.com;Rio de Janeiro (RJ);RJ;RUA JUSTO DE MORAES, 84;23540-145;SEPETIBA;12521634
Ativo;MERCADO RIO SUL DA VILA OPERÁRIA;;LINDOMAR;xmlvilaoperaria@gmail.com;Belford Roxo (RJ);RJ;AV. AUTOMOVEL CLUBE, 376;26110-252;JARDIM REDENTOR;12086032
Ativo;MERCADO RIO SUL DE CAMPO GRANDE;;ANDREY;mercadoriosulcampogrande@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA GUANDU DO SAPÊ, 35 - LJ A / B;23090-031;CAMPO GRANDE;11631126
Ativo;MERCADO RIO SUL DE CAMPOS ELISEOS LTDA;(21) 2678-8655;;riosulcamposeliseos@outlook.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;AVENIDA SAO PAULO, 17 - QUADRA 5 LOTE 17;25225-660;PARQUE MARILANDIA;11236421
Ativo;MERCADO RIO SUL DE FRAGOSO;(21) 2635-4031;ADRIANO;mercadofragosao@gmail.com;Magé (RJ);RJ;AV. AUTOMÓVEL CLUBE, 2993;25935-442;VILA SERRANA;11247350
Ativo;MERCADO RIO SUL DE HELIOPOLIS;;KENETHON;riosulheliopolis@gmail.com;Belford Roxo (RJ);RJ;AV. JULIO DE AMORIM PEREIRA, 134;26140-000;HELIOPOLIS;12224141
Ativo;MERCADO RIO SUL DE ITABORAI;(21) 2635-4031;CLEITON;mercadoriosuldeitaborai@gmail.com;Itaboraí (RJ);RJ;RUA ORCIVAL BARBOSA VELHO, 837;24804-144;NOVA CIDADE;11617387
Ativo;MERCADO RIO SUL DE MAGÉ;(21) 2739-1080;ADRIANO;mercadomundialmage@gmail.com;Magé (RJ);RJ;RUA GUARANI, 615;25931-782;PIABETA;11250572
Ativo;MERCADO RIO SUL DE MAUÁ;;FRANCIELE;riosuldafigueira@gmail.com;Magé (RJ);RJ;ESTRADA REAL DE MAUÁ, 186 - PRIA DA ESPERANÇA;25926-586;MAUÁ;12180306
Ativo;MERCADO RIO SUL DE PEDRA DE GUARATIBA;;ANDREY;mercadoriosulpedradeguaratiba@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA DA PEDRA, 5052;23030-380;GUARATIBA;12831242
Ativo;MERCADO RIO SUL DE PIABETÁ;;ADRIANO;mercadoriosulpiabeta@gmail.com;Magé (RJ);RJ;RUA ARTHUR RODRIGUES LOIVOS, 168;25931-834;PIABETA;12145683
Ativo;MERCADO RIO SUL DE SANTA CRUZ DA SERRA;;ANDRE;riosulsantacruzdaserra@gmail.com;Duque de Caxias (RJ);RJ;AV. AUTOMÓVEL CLUBE, 48 - LJ 128 A BOX 133-156;25255-030;SANTA CRUZ DA SERRA;12600674
Ativo;MERCADO RIO SUL DE SANTA RITA;;PEZÃO;riosulsantarita@gmail.com;Nova Iguaçu (RJ);RJ;ESTRADA ADRIANÓPOLIS, 2705 - QD: 02;26050-000;SANTA RITA;15209909
Ativo;MERCADO RIO SUL DE SÃO GONÇALO;;CLEITON;mercadoriosuldesaogoncalo@gmail.com;São Gonçalo (RJ);RJ;RUA JOSÉ COELHO FORTES, 0 - ESQ C EUCALIPTOS;24745-010;JD NOVA REPUBLICA;12766700
Ativo;MERCADO RIO SUL DE SÃO GONÇALO;;CLEITON;mercadoriosuldesaogoncalo02@gmail.com;São Gonçalo (RJ);RJ;RUA VALDEMIRO LOBO, 0 - LT 01 QD 16;24743-000;JÓQUEI;14265031
Ativo;MERCADO RIO SUL DE SURUI;(21) 2647-5784;FRANCIELE;mercadotriunfodesurui@gmail.com;Magé (RJ);RJ;RUA ISABEL DE PAULA, 317;25992-492;SURUI;11229034
Ativo;MERCADO RIO SUL DE SURUI 2;;FRANCIELE;mercadosurui02@rederiosul.com.br;Magé (RJ);RJ;RUA CAPITÃO JOSE DE PAULA, 333 - QD: F;25922-440;CENTRO;14865292
Ativo;MERCADO RIO SUL DE XEREM;;ANDRE;superiosulxerem@hotmail.com;Duque de Caxias (RJ);RJ;RUA PASTOR MANOEL AVELINO DE SOUZA, 2791;25250-000;XEREM;12744269
Ativo;MERCADO RIO SUL DO IMPERADOR;;FRANCIELE;riosuldoimperador@gmail.com;Magé (RJ);RJ;AV. ROBERTO SILVEIRA, 720 - PRAIA IMPERADOR;25926-390;MAUÁ;12180233
Ativo;MERCADO RIO SUL ITAMBI;(21) 2736-0772;PEZÃO;;Itaboraí (RJ);RJ;RUA PROFESSORA ELISA DIAS, s/n - LT: 745;24866-572;JOÃO CAETANO;14597336
Ativo;MERCADO RIO SUL JARDIM ANHANGÁ;;PEZÃO;mercadoriosuldejardimanhanga@gmail.com;Duque de Caxias (RJ);RJ;RUA PACOTI, 0 - LT: 11 QD: 320;25264-015;JARDIM ANHANGÁ;11715435
Ativo;MERCADO RIO SUL JARDIM LEAL;(21) 3939-0915;KENETHON;mercadoriosuljardimleal@gmail.com;Duque de Caxias (RJ);RJ;RUA RIO GRANDE DO NORTE, s/n - LT: 18 QD: 5;25035-430;JARDIM LEAL;11355897
Ativo;MERCADO RIO SUL PARADA ANGÉLICA;(21) 3661-3539;ADRIANO;mercadopadrao@gmail.com;Duque de Caxias (RJ);RJ;ESTR. NORMAL DA ESTRELA, s/n - LT: 13 QD: 04 LJ B;25266-003;PARADA ANGÉLICA;11422446
Ativo;MERCADO RIO SUL PARADA MODELO;(21) 2739-1080;ADRIANO;mercadoriosulmodelo@gmail.com;Guapimirim (RJ);RJ;ROD. RIO-FRIBURGO, 0247 - LT: 09, 10 QD: 11 LJ 1;25943-548;PARADA MODELO;11119794
Ativo;MERCADO RIO SUL PARQUE ELDORADO;(21) 2676-6277;LINDOMAR;mercadorepese@hotmail.com;Duque de Caxias (RJ);RJ;RUA RIO DE JANEIRO, s/n - LT: 39 QD: 2;25240-170;SANTA CRUZ DA SERRA;11356150
Ativo;MERCADO RIO SUL PARQUE LAFAIETE;;ADRIANO;riosulparquelafaiete@gmail.com;Duque de Caxias (RJ);RJ;RUA VICENTE RENDA, 527 - QD: L;25015-415;PARQUE LAFAIETE;11912419
Ativo;MERCADO RONDA ALTA;(21) 3403-2333;;contabilronda@gmail.com;Rio de Janeiro (RJ);RJ;AVENIDA PILAR DO SUL, 22 - QUADRA32 LOTE 22;23033-160;GUARATIBA;86.505.00-2
Ativo;MERCADO SABOR DO CAMPO EIRELI;212671-7663;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;AVENIDA DUQUE DE CAXIAS, 455 - 465;25070-070;CENTRO;11488757
Ativo;MERCADO SACHINHO;(34) 3224-0123;;merceariasachinho@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA DOS BANDEIRANTES, 15072 - LOJAS A B C;22783-113;JACAREPAGUA;81.537.67-4
Ativo;MERCADO SANTO ALEIXO RJ;;ADRIANO;;Magé (RJ);RJ;AV. OTHON LINCH BEZERRA DE MELO, 440 - GALPÃO 2;25912-206;SANTO ALEIXO;
Ativo;MERCADO SAO FERNANDO 10 LTDA;213395-4933;;saofernadosantacandida@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Itaguaí (RJ);RJ;R MARANHAO,  ESQUINA COM A RUA GOIAS, 3356;23821-750;AMENDOEIRA;78964332
Ativo;Mercado São Fernando 10 Mazomba;;;saofernandosantacandida@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Itaguaí (RJ);RJ;Estrada Mazomba, S/N;23830-250;Chacara Brisa Mar;86532522
Ativo;MERCADO SUPER NAJA DA ILHA LTDA;(21) 3518-7867;;marcossilvaramos@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R ARAPONGA, 21;21941-640;GALEAO;79.681.03-2
Ativo;MERCADO SUPREMO DE SAO MIGUEL LTDA;(22) 2256-6720;;fiscal@mercadosupremo.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Bom Jardim (RJ);RJ;R ENO FELICIANO PINTO, 01 - LOJAS 13 A 16;28660-000;SAO MIGUEL;77.426.19-1
Ativo;MERCADO TATAIS BELEM LTDA;(24) 3370-5493;;supermercadotataisbelem@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Angra dos Reis (RJ);RJ;AV SAO JOSE, 1145 - LOJA 01;23935-010;PARQUE BELEM (CUNHAMBEBE);11.774.13-0
Ativo;MERCADO TATAIS JULIETA LTDA;(24) 3369-3716;;supermercadotatais@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Angra dos Reis (RJ);RJ;R JULIETA CONCEICAO REIS, 398 - ANTIGO 141;23946-020;FRADE (CUNHAMBEBE);11.774.09-1
Ativo;MERCADO TATAIS PORTUGAL LTDA;(24) 3369-3257;;supermercadotatais@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Angra dos Reis (RJ);RJ;R PORTUGAL, S/N - ANTIGO 240;23946-200;FRADE (CUNHAMBEBE);11.774.14-8
Ativo;MERCADO TERRA NOVA PAVUNA;(21) 6412-1903;;terranovapavuna@hotmail.com;Rio de Janeiro (RJ);RJ;RUA VOLTA REDONDA, 68;21532-150;PAVUNA;79.796.99-9
Ativo;MERCADO TRES POCOS EIRELI;243340-0098;;m.trespocos@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Volta Redonda (RJ);RJ;AVENIDA PAULO ERLEI ALVES ABRANTES, 600, 600;27240-560;TRES POCOS;11405681
Ativo;MERCADO TURBO 1000 EIRELI;(21) 2671-4350;;uberlan@fricks.adv.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Mesquita (RJ);RJ;AV DONA DELFINA BORGES, 414;26564-000;JACUTINGA;87.084.57-4
Ativo;MERCADO TURBO 1000 LTDA;(21) 3126-4477;;mercadoturbo1000@yahoo.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Mesquita (RJ);RJ;RUA AUREA DA SILVA, 222 - E 222 CASA 1;26562-150;JACUTINGA;11575463
Ativo;MERCADO UNIAO;(21) 2651-2093;;mercadouniaonova@gmail.com;Belford Roxo (RJ);RJ;ESTRADA BELFORD ROXO, 900;26113-420;NOVA ESPERANCA;84.271.95-0
Ativo;MERCADO VERLY;(22) 9930-1138;;pes@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Nova Friburgo (RJ);RJ;RUA URUGUAIANA, 53;28620-180;OLARIA;79.188.55-7
Ativo;MERCEARIA BELA VISTA DE XEREM EIRELI;213667-0522;;mercadocasaantunes@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;EST DE XEREM, 995 LOJA;25241-390;XEREM;79539597
Ativo;MERCEARIA CABUIS LTDA;(21) 2417-2602;;ravillypmercearia@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;EST DA PEDRA, 0 - ESTRADA DOS CABUIS 3 LOJA;23027-460;PEDRA DE GUARATIBA;11.071.11-2
Ativo;MERCEARIA CAIEIRA LTDA;(24) 3347-1335;Wallace Fernandes;mercadocaieira@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Volta Redonda (RJ);RJ;R CINCO DE MAIO, 01;27220-380;CAILANDIA;79.227.25-0
Ativo;MERCEARIA DA BENE LTDA;212413-1510;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R CARAMBU, 2 QUADRAK LOTE 2;23073-590;CAMPO GRANDE;78929774
Ativo;MERCEARIA ECONOMAIS EIRELI;(21) 2649-2136;;adm@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Cachoeiras de Macacu (RJ);RJ;R NAOTARO KAWAE, SN - COMPL A DESM LOTE 1A;28695-000;PAPUCAIA;11.957.18-8
Ativo;MERCEARIA ESTRELA DA PRIMAVERA EIRELI;213654-4005;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;R VICENTE CELESTINO, SN QD 26 LT 994 LOJA A;25220-020;JARDIM SANTANA DO PILAR;79342963
Ativo;MERCEARIA FAZENDA PENEDO LTDA;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Itatiaia (RJ);RJ;AV BRASIL, 342;27580-000;PENEDO;77859462
Ativo;MERCEARIA FLOR DE MESQUITA LTDA;(21) 2222-2222;;lac@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Mesquita (RJ);RJ;R COSMORAMA, 1192;26582-020;COSMORAMA;79.734.66-7
Ativo;MERCEARIA G AMIGOS EIRELI;(21) 2277-2380;;merceariaamigos@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;RUA CENACULO, 00038;22772-380;CIDADE DE DEUS;
Ativo;MERCEARIA PEROLA DO SAO JOSE LTDA;(21) 2767-5959;;paulomicho@veloxmail.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Belford Roxo (RJ);RJ;ESTRADA ANIBAL DA MOTA, 76;26190-060;PARQUE SAO JOSE;78666358
Ativo;MERCEARIA SANTOS;(21) 2649-2475;;wilsinhoo@uol.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Cachoeiras de Macacu (RJ);RJ;R PLINIO CASADO, 133;28680-000;CENTRO;80.914.31-8
Ativo;MERCEARIA SAO SEBASTIAO DE GUARATIBA LTDA BARRA DE GUARATIBA;(21) 2562-4152;;compras.ssguaratiba@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA ROBERTO BURLE MARX, 09181;23020-265;BARRA DE GUARATIBA;12.099.83-5
Ativo;MERCEARIA SAO SEBASTIAO DE GUARATIBA LTDA EST RIO GRANDE;(21) 2222-2222;;compras.ssguaratiba@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA DO RIO GRANDE, 4328 - LOJA A E LOJA B;22723-002;TAQUARA;12.402.60-0
Ativo;MERCEARIA SAO SEBASTIAO DE GUARATIBA LTDA ILHA DE GUARATIBA;(42) 3377-0595;;compras.ssguaratiba@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA DA ILHA DE GUARATIBA, 3.902;23020-230;GUARATIBA;77.101.01-2
Ativo;MERCEARIA SAO SEBASTIAO DE GUARATIBA LTDA RUA TRIUNFO;(21) 2562-4152;;compras.ssguaratiba@gmail.com;Rio de Janeiro (RJ);RJ;ESTRADA DA MATRIZ, 0000 - RUA TRIUNFO 10;23026-000;GUARATIBA;11.318.68-1
Ativo;MERCEARIA SAO SEBASTIAO DE GUARATIBA LTDA TAQUARA;(21) 3377-0595;;compras.ssguaratiba@gmail.com;Rio de Janeiro (RJ);RJ;RUA SALINOPOLIS, 71 - LOJA A LOJA B;22720-000;TAQUARA;12.535.67-8
Ativo;MERCEARIA SUPER COMPRAS DE SEROPEDICA EIRELI;212222-2222;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Seropédica (RJ);RJ;ROD BR 465, 251 QUADRA 3 LT 08;23898-000;CAMPO LINDO;11171117
Ativo;MERCEARIA TURBO 1000;(21) 3241-2794;Eduardo;mercadoturbo1000@yahoo.com.br;Mesquita (RJ);RJ;R AMBROSIO, 335 - LOJA INT R EGIDIO 1138 E 1148;26580-250;VILA EMIL;78.313.29-3
Ativo;MERCEARIAS PEXINCHETE;(21) 7784-1250;;pexinchetecomercial@hotmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R TEIXEIRA RIBEIRO, 684 - LOJA B B;21044-252;BONSUCESSO;78.887.93-1
Ativo;MERCHAV DISTRIBUIDORA DE ALIMENTOS LTDA;(22) 3851-0534;;corepadua@corepadua.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Itaboraí (RJ);RJ;R JOAQUIM ANTUNES, MINISTRO DE QUADRA 5 A QUADRA 9, s/n;24813-099;RETIRO SAO JOAQUIM;86.067.50-1
Ativo;METAL G;;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Caçapava (SP);SP;RODOVIA DOUTOR EDMIR VIANA MOURA, 2351 - KM 134 - G1;12286-710;VILA PARAISO;234100756113
Ativo;MFC COMERCIO;(37) 3412-0334;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Piumhi (MG);MG;RUA ALBERTINO SOARES DE MELO, 09 - IMA:IMA;37925-000;LAGOA DE TRAZ;0041356750036
Ativo;MILANO-NOGUEIRAS;(21) 3675-1000;;rafael.lima@milanobrasil.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Duque de Caxias (RJ);RJ;EST DAS NOGUEIRAS, 206 - QUADRA15 LOTE 11;25230-115;CHACARAS RIO PETROPOLIS;79051772
Ativo;MILIARTES;(24) 2453-4001;;contato@contabilidadedias.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Valença (RJ);RJ;RUA 27 DE NOVEMBRO, 361;27600-000;SANTA CRUZ;
Ativo;MINAS FRUT;(21) 9571-3021;;logistica.minasfrut@gmail.com,pericles.carvalho@lactmilk.com;Rio de Janeiro (RJ);RJ;RUA DO TRIGO, 00088 - E 88 A;21011-690;PENHA CIRCULAR;15.575.30-1
Ativo;MINAS FRUT TRANSPORTES;(21) 9571-3021;;mineirotransportesrj@gmail.com;Rio de Janeiro (RJ);RJ;RUA DO TRIGO, 00088 - E 88 A;21011-690;PENHA CIRCULAR;11.173.66-7
Ativo;MINAS MAIS;373407-0730;;vendas@minasmais.net.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Carmópolis de Minas (MG);MG;R DAS FLORES, 29;35534-000;SANTO ANTONIO;0031256050032
Ativo;MINI MERCADO AURORA;222724-5780;;imperium.controle@gmail.com,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Campos dos Goytacazes (RJ);RJ;Rua Ayer Campos, 267 LOJA 01;28026-120;Parque Aurora;11712703
Ativo;MINI MERCADO JARDIM ROSARIO;(21) 4128-5919;MOISES;riosuleireli@outlook.com;Duque de Caxias (RJ);RJ;RUA CONDE DE IRAJÁ, s/n - LT: 01 QD: 889 LJ A;25220-175;JARDIM ROSARIO;11588476
Ativo;MINI MERCADO PETER PAN EIRELI;212222-2222;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Rio de Janeiro (RJ);RJ;R FRANCISCO TEOTONIO, 204;21831-350;SENADOR CAMARA;87100936
Ativo;MINI MERCADO PRECO BOM;222732-3250;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Campos dos Goytacazes (RJ);RJ;R DOS GOYTACAZES, 292;28010-460;CENTRO;84843202
Ativo;MINIMERCADO CRISTAL;242452-6985;;brenao12@yahoo.com.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Valença (RJ);RJ;AV DUQUE COSTA, 728;27600-000;CARAMBITA;87098761
Ativo;MINIMERCADO LIDER DE MANGARATIBA;(21) 2789-1749;;minimercadolider@gmail.com;Mangaratiba (RJ);RJ;ESTRADA SAO JOAO MARCOS, S/N - L 07 L 08 L 09;23860-000;SITIO CARANGUEJO;77.777.88-1
Ativo;MINIMERCADO SAO JORGE;(21) 2767-5929;;orcvictoriaepenedo@gmail.com;Nova Iguaçu (RJ);RJ;AVENIDA ABILIO AUGUSTO TAVORA, 5909 - JARDIM LARANJEIRAS;26291-200;CABUCU;84.894.30-3
Ativo;MINISTERIO DA ECONOMIA;(61) 2021-5015;;cnpj.df.spoa@fazenda.gov.br,db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;Brasília (DF);DF;ESP DOS MINISTERIOS BLOCO P 5.ANDAR, SN;70048-900;ZONA CIVICO ADMINISTRATIVA;
Ativo;MISAEL DE OLIVEIRA;(24) 98114-6823;;db9908904e705c6d48d50121d3e256ae@multinotas.nasajon.com.br;;;;;;
